Time,Tweet_cleaned,URL,Location
2020-05-29 14:05:00,Donate a wild day out to a local NHS hero buy a ticket for a key worker to visit as a thank you for their incredible work on the frontline And if you buy one ticket YWP will match it with another ticket for an NHS frontline worker,https://t.co/DbOgsqOOCv,Yorkshire
2020-05-29 14:04:59,Seeing a lot of people saying all pretending to be social No one is pretending and if you think speaking up on a global platform do anything then an idiot A retweet a signed petition a donation It all counts,Not Available,"Sydney, Australia "
2020-05-29 14:04:51,SubhanAllah fundraising in memory of my dad for Orphans with going to them,Not Available,"Lahore, Pakistan"
2020-05-29 14:04:35,Lrt just donated please match my contribution especially oomfs who live in the tristate area don t let cash bail do its job of silencing protestors every little donation adds up,Not Available,"Ohio, USA"
2020-05-29 14:04:24,I ve just matched Brendan s donation You can too at,https://t.co/i4NVX7hDqk,"Austin, TX"
2020-05-29 14:04:12,rachelsweetie can i post your venmo on my instagram as well to see if anyone can match my donation there,Not Available,"Georgia, USA"
2020-05-29 14:04:03,I just donated to help bail out jailed protestors in Minnesota hoping one of you will match my donation #BlackLivesMatter #GeorgeFloyd,https://t.co/ghjHfkIFHN,"Worcester, MA"
2020-05-29 14:04:01,Rise and shine Wildcat fans The #UNH603 Challenge has begun Your support allows Cats like Chris Lester to live out their,Not Available,"Durham, NH"
2020-05-29 14:03:54,I have never NEVER felt such deep hatred for someone in my entire life the donation link is here to donate to help,Not Available,Unknown
2020-05-29 14:03:54,Hey Would be great if you could RT my fundraising campaign to help our elderly heroes stuck and,Not Available,London
2020-05-29 14:03:46,santeez called a donation for a reason You could donate a million dollars or just a dollar your choice,Not Available,"East Patchogue, NY"
2020-05-29 14:03:35,In the greatest nation on Earth it is shameful that children are starving and breaks my heart Please assist,Not Available,"Michigan, USA"
2020-05-29 14:03:19,has opened for food donations during COVID broke out our donation bin to start a food drive,Not Available,"iPhone: 36.827106,-76.127647"
2020-05-29 14:03:15,This sounds so impersonal and rehearsed Please put forward action Use the hashtags #GeorgeFloyd #BlackLivesMatter. Share links to petitions and donation Use platform for awareness,https://t.co/6BvmTsn7uB,Maryland
2020-05-29 14:03:14,JOIN OUR VIRTUAL FOOD DRIVE Every donation will sponsor a package of groceries for a family through our virtual food,Not Available,HELL
2020-05-29 14:03:07,jjongsIight Every amount of donation is a good deeds If you cant saying something nice you have any rights to shut up Or maybe you can start donating more than him tho Do fucking more,Not Available,Unknown
2020-05-29 14:03:02,patmaine This sounds so impersonal and rehearsed Please put forward action Use the hashtags #GeorgeFloyd #BlackLivesMatter. Share links to petitions and donation Use platform for awareness,Not Available,Maryland
2020-05-29 14:02:52,Donation chain Help the Minnesota protestors by donating to the freedom fund pls,https://t.co/nfvVBUMeXA,"Tampa, FL"
2020-05-29 14:02:50,Upped my donation Anyone wanna match,Not Available,"Independence, MO"
2020-05-29 14:02:37,FINAL DAYS Ends Sunday May st Every donation will get you a raffle entry for a DIE HARD membership ZERO green fees on all courses for an entire year Drawing will be held during the first week of June LINK #SAFoodBank,https://t.co/xWEc85CU34,"San Antonio, Texas"
2020-05-29 14:02:37,With the Catholic Ministries Appeal you have the opportunity to honor a special person or make a memorial donation by helping to make a difference in the lives of more than people in our community each year Donate #MemorialDonation,https://t.co/TlNO73b1fG,"Long Island, NY"
2020-05-29 14:02:32,If you know of any important petition or donation links please send them over to us and share your tips on how to best raise awareness Please stay safe and let s keep fighting,Not Available,Unknown
2020-05-29 14:02:26,Awkward moment when your receipt look like everyone one have to match but see a donation send a donation If working consider contributing,https://t.co/hZAW1rIm1H,Unknown
2020-05-29 14:02:15,It is always better to give than to receive with ADMA BioCenters you can do both Earn up to per month Visit to learn more #admabiocenters #atlantaplasma #plasma #donation #plasmadonation #savelife #givelife #Donateplasma #marietta,https://t.co/j5Z5nIUgvG,"Marietta, GA, US, 30066"
2020-05-29 14:01:48,I have anything to promote but if you guys know any charities preferably for victims of domestic violence or,Not Available,대취타
2020-05-29 14:01:42,Tweeting a hashtag every now and then is not enough If an ally BE an ally fr Call out your racist friends family partners Go to a rally make a donation offer resources that you can spare DO SOMETHING If you love us the way you do DO SOMETHING,Not Available,Ocean State
2020-05-29 14:01:35,Anyways please match my donation,https://t.co/LNmdsGbpqV,"
"
2020-05-29 14:01:26,i try not to comment on things that happen in the book community but come on recommend and talk about the same books every time something happens just rt donation and petition links if you have anything substantive to add,Not Available,Ketterdam
2020-05-29 14:01:17,Varanasi PM Modi hails little Corona courage who donates all his piggy bank money to PM Cares fund via NaMo App,https://t.co/liOZciD9yF,"Jamnagar, India"
2020-05-29 14:01:14,We just made a donation to the Minnesota Freedom Fund I hope consider it too,https://t.co/RwoUd9b6bi,"New York, NY"
2020-05-29 14:01:07,Colin Jost reveals donations to food allergy awareness effort will also add coronavirus relief,https://t.co/EYqBjSJla6,Unknown
2020-05-29 14:01:03,Support our #COVID19 response and show your appreciation to the dedicated teams at for their tireless efforts DONATE #HHSF #ItsVitalToCare,https://t.co/9Gi9EwaBbM,"Hamilton, Ontario"
2020-05-29 14:00:53,I just made a donation to Minnesota Freedom Fund If you are not able to make a donation please share the link,https://t.co/PQmmSpRErR,toronto
2020-05-29 14:00:49,Matched Can someone match my donation rt share please,https://t.co/xP3YPoOXpy,"Chicago, IL"
2020-05-29 14:00:48,kielsucks Just matched your donation,Not Available,Philadelphia
2020-05-29 14:00:32,every single donation helps please give whatever you can no matter how small #BlackLivesMatter,Not Available,Unknown
2020-05-29 14:00:29,I have never NEVER felt such deep hatred for someone in my entire life the donation link is here to donate to help the kittens,https://t.co/Yp6HyIBRBX,Unknown
2020-05-29 14:00:26,ronnie s Also this donation was made in for an amount of k in order to help set up surveillance cameras throughout downtown Minneapolis,Not Available,Unknown
2020-05-29 14:00:25,Thank you From William th to th and Aidan st to nd If you are able please consider making a donation using this link #WeAreStMonica #LearnBelieveServeAchieve #DayOfGratitude,https://t.co/w5HihstZxI,"Dallas, TX"
2020-05-29 14:00:02,THANK YOU As well as donating the winning trophy have also created a crystal collection specifically for Racing Welfare whereby we get a donation of on purchases See the collection here #NeverMoreNeeded,https://t.co/5AoVOgSgKA,"Newmarket, Suffolk, England"
2020-05-29 14:00:01,Our heartfelt thanks to the members of the Kemp Mill Synagogue in Silver Spring for donating more than to our COVID Response Fund and for their ongoing donations of meals to feed our frontline heroes To learn how to make a donation visit,https://t.co/3R5z8D78kR,"Maryland, USA"
2020-05-29 14:00:01,Do you have some time on your hands Why not book an appt to give blood Book at The Peterborough Donor Centre is looking for donors Friday June th Start the weekend by saving a life Your donation MATTERS #CanadasLifeline #Giveblood PTBOgives,https://t.co/k5GiwBSLZI,"Peterborough, Ontario"
2020-05-29 14:00:00,Ko fi Request of Kunimi done by our for Thank you so much for your donation Our ko fi requests are now closed but we are still accepting donations if you d like to continue supporting us,https://t.co/tgVwu5B7Bj,Unknown
2020-05-29 13:59:58,Goddamnit email us either donation receipts or share with us,Not Available,Unknown
2020-05-29 13:59:49,I haven t said much on the black lives matter issue cause I m white amp I can t say alot that won t feel like coining in But I m taking it in donating wishing I could help more Please concider a donation even if it s small Don t be intimidated by the mark everyone hits,Not Available,He/Him They/Them
2020-05-29 13:59:48,celebrates the th anniversary of the ratification of the th amendment amp highlights the importance of libraries as hubs of civic #women #vote #History #libraries Vote like your life depends on it it does,https://t.co/06YhIYb9vx,"Philadelphia, USA"
2020-05-29 13:59:45,Louisville bail fund donation link,https://t.co/u3w5kR8WF4,"Brooklyn, NY"
2020-05-29 13:59:37,beeblud They re all at it Just went to TACC to buy a T shirt Went to make my usual donation to find PayPal now Virgin Money Services admin charge to admin charge,Not Available,Scotlandshire
2020-05-29 13:59:24,rachelsweetie sent you see who can match my donation or even double it,https://t.co/nuoeX2uOnp,"Georgia, USA"
2020-05-29 13:58:53,bvanhool van Email donation address via PayPal pawlese,Not Available,CT
2020-05-29 13:58:49,The one and only returns to the decks tonight for The artist will be live from pm pm at You can buy a ticket as a donation via with any gift and over to receive a free fee,https://t.co/lBS4HBdreB,"Brooklyn, NY"
2020-05-29 13:58:26,Hi all I m taking part in the Liberties Fun Run to raise money for on July th I still haven t quite processed that this means I need to run miles in one go Your donation no matter how small would be very much appreciated,https://t.co/Ha0S2j2fsH,"Dublin, Ireland"
2020-05-29 13:58:21,I m coming up to the last few days of this month s donation campaign If you are able to help please consider donating,Not Available,Florida
2020-05-29 13:58:18,OpIndia com Why why why Donation Donation Donation,Not Available,India🇮🇳
2020-05-29 13:57:35,Matched will someone else match my donation to the Minnesota Freedom Fund,https://t.co/EVK8DKHfgP,Unknown
2020-05-29 13:57:32,not a donation or protest type of person at all,Not Available,who knows 
2020-05-29 13:57:29,Make a donation to the Minnesota Freedom Fund support the ongoing protests against anti black state violence,Not Available,"Delhi, Toronto, London"
2020-05-29 13:57:22,If you enjoyed the interview you can donate to support NAYT here or sign up to become a Member,https://t.co/tEYrovctYH,Unknown
2020-05-29 13:57:10,BIDMC staff have been working at record speed throughout the COVID pandemic Thanks to a group of grateful patients any gifts made to Healthcare Heroes Fund now through May will be matched Learn more and make your gift today,https://t.co/NItqAK14P6,"Boston, MA"
